AÑO;PR;TIPO RED;CTRA;TR;ESTAC ASOC;ESTAC AFORO;PK ESTAC;ESTAC AFÍN;DESCRIPCIÓN DEL TRAMO;LONG;PK INICIAL;PK FINAL;IMD AÑO;IMD-L AÑO;IMDp AÑO;% LIG AÑO;% PES AÑO;IMD AÑO ANT;IMD-L  AÑO ANT;IMDp AÑO ANT;% LIG AÑO ANT;%PES AÑO ANT;VELOCIDAD MEDIA;RANGO VELOC MEDIA;% MOTOS;% TURISMOS;% FURGON.;% TRACT.;% AUTOBUSES;% CAM. S/R;% CAM. ART.;% TREN CTRA.;% EXTRANJ.;% MER. PEL.;LÍMITE CCAA;LÍMITE PROVINCIA;DOBLE CALZADA
2017;ZA;CP;ZA-711;1;ZA-4460;ZA-4460;6.85;ZA-1140;DE N-122 A CL-612 POR CORESES;9.839;0.0;9.839;591;568;23;96.11;3.89;610;593;17;97.21;2.79;75;71-80;0.16;83.87;4.58;0.19;0.31;6.06;4.42;0.41;0.14;0.0;;;
2017;ZA;CP;ZA-912;1;ZA-4405;ZA-4405;5.0;ZA-1120;DE N-631 A SAN PEDRO DE LAS HERRERÍAS;18.76;0.0;18.76;448;359;89;80.13;19.87;389;301;88;77.38;22.62;81;81-90;1.42;61.52;14.25;0.0;1.58;11.23;8.07;1.93;0.34;0.17;;;
2017;ZA;CP;ZA-912;2;ZA-4410;ZA-4410;31.0;ZA-1120;DE SAN PEDRO DE LAS HERRERÍAS A ALCAÑICES (N-122);22.88;18.76;41.64;455;368;87;80.88;19.12;681;579;102;85.02;14.98;83;81-90;1.42;61.52;14.25;0.0;1.58;11.23;8.07;1.93;0.34;0.17;;;
2017;ZA;CP;ZA-925;2;ZA-4160;ZA-4160;11.0;ZA-1170;DE PEDRALBA DE LA PRADERÍA A FRONTERA CON PORTUGAL;14.63;7.95;22.58;276;259;17;93.84;6.16;245;222;23;90.61;9.39;66;61-70;1.01;82.86;8.84;0.11;0.75;5.91;0.52;0.0;1.2;0.26;P;;
2017;ZA;CL;ZA-102;1;ZA-4495;;;ZA-1170;DE N-525 A L.P. DE ORENSE (PROVINCIA DE ORENSE);1.064;0.0;1.064;154;154;0;99.0;1.0;126;123;3;97.62;2.38;52;<=60;1.01;82.86;8.84;0.11;0.75;5.91;0.52;0.0;1.2;0.26;GA;;
2017;ZA;CL;ZA-102;2;ZA-4495;ZA-4495;8.5;ZA-1170;DE L.P. ORENSE A ZA-101;8.303;1.064;9.367;154;154;0;99.0;1.0;126;123;3;97.62;2.38;62;61-70;1.01;82.86;8.84;0.11;0.75;5.91;0.52;0.0;1.2;0.26;GA;;
2017;ZA;CL;ZA-123;1;ZA-4200;ZA-4200;17.5;ZA-1120;DE N-630 A TÁBARA (N-631);20.08;0.0;20.08;382;368;14;96.34;3.66;422;355;67;84.12;15.88;76;71-80;1.42;61.52;14.25;0.0;1.58;11.23;8.07;1.93;0.34;0.17;;;
2017;ZA;CL;ZA-320;3;ZA-4245;;;ZA-1055;DE ALMEIDA DE SAYAGO (ZA-311) A CARBELLINO;8.31;26.78;35.09;316;294;22;93.04;6.96;270;255;15;94.44;5.56;79;71-80;1.16;79.3;9.75;0.0;0.65;5.83;3.02;0.29;2.33;0.07;;;
2017;ZA;CL;ZA-524;1;ZA-4520;ZA-4520;0.5;ZA-1120;DE LÍMITE DE PROVINCIA DE LEÓN A CASTROVERDE DE CAMPOS (ZA-504);9.824;0.0;9.824;975;972;3;99.0;1.0;369;325;44;88.08;11.92;81;81-90;1.42;61.52;14.25;0.0;1.58;11.23;8.07;1.93;0.34;0.17;;LE;
2017;ZA;CL;ZA-611;3;ZA-4565;ZA-4565;21.0;ZA-1100;DE VENIALBO (ZA-610) A EL PIÑERO (CL-605);6.67;17.33;24.0;283;254;29;89.75;10.25;246;221;25;89.84;10.16;88;81-90;0.28;71.14;13.15;1.7;1.0;9.42;3.31;0.0;0.0;0.74;;;
2017;ZA;CL;ZA-623;1;ZA-4240;;;ZA-1055;DE MORALEJA DEL VINO (ZA-610) A CASASECA DE LAS CHANAS (ANTIGUA CL-605);3.464;0.0;3.464;381;378;3;99.21;0.79;407;393;14;96.56;3.44;65;61-70;1.16;79.3;9.75;0.0;0.65;5.83;3.02;0.29;2.33;0.07;;;
2017;ZA;CL;ZA-624;1;ZA-4240;;;ZA-1055;DE N-630 A PONTEJOS;5.176;0.0;5.176;381;378;3;99.21;0.79;407;393;14;96.56;3.44;67;61-70;1.16;79.3;9.75;0.0;0.65;5.83;3.02;0.29;2.33;0.07;;;
2017;ZA;CL;ZA-702;2;ZA-4360;ZA-4360;19.9;ZA-1120;DE VILLARRÍN DE CAMPOS (ZA-P-2316) A CASTRONUEVO (CL-612);11.388;9.212;20.6;202;174;28;86.14;13.86;214;195;19;91.12;8.88;81;81-90;1.42;61.52;14.25;0.0;1.58;11.23;8.07;1.93;0.34;0.17;;;
2017;ZA;CL;ZA-712;1;ZA-4240;;;ZA-1055;DE ZA-705 A VILLARDONDIEGO;4.252;0.0;4.252;381;378;3;99.21;0.79;407;393;14;96.56;3.44;70;61-70;1.16;79.3;9.75;0.0;0.65;5.83;3.02;0.29;2.33;0.07;;;
2017;ZA;CL;ZA-713;1;ZA-4595;ZA-4595;0.3;ZA-1120;DE TORO (N-112) A  A-11;1.9;0.0;1.9;1672;1498;174;89.59;10.41;1391;1303;88;93.67;6.33;62;61-70;1.42;61.52;14.25;0.0;1.58;11.23;8.07;1.93;0.34;0.17;;;
2017;ZA;CL;ZA-713;2;ZA-4370;ZA-4370;5.0;ZA-1120;DE  A-11 A CASTRONUEVO (ZA-714);23.35;1.9;25.25;712;631;81;88.62;11.38;727;701;26;96.42;3.58;75;71-80;1.42;61.52;14.25;0.0;1.58;11.23;8.07;1.93;0.34;0.17;;;
2017;ZA;CL;ZA-714;1;ZA-4480;ZA-4480;3.0;ZA-1120;DE RIEGO DEL CAMINO (N-630) A PAJARES DE LA LAMPREANA (ZA-P-2310);9.98;0.0;9.98;448;395;53;88.17;11.83;416;395;21;94.95;5.05;70;61-70;1.42;61.52;14.25;0.0;1.58;11.23;8.07;1.93;0.34;0.17;;;
2017;ZA;CL;ZA-902;1;ZA-4420;ZA-4420;2.0;ZA-1120;DE TÁBARA (ZA-P-2434) A SAN MARTÍN DE TÁBARA (ZA-P-2432);10.95;0.0;10.95;153;149;4;97.39;2.61;166;159;7;95.78;4.22;69;61-70;1.42;61.52;14.25;0.0;1.58;11.23;8.07;1.93;0.34;0.17;;;
2018;AV;B;CL-501;1;AV-0065;;;AV-0065;DE LÍMITE DE C.A. DE MADRID A LÍMITE DE C.A. DE MADRID (NAVAHONDILLA);3.43;2.38;5.81;6641;6375;266;95.99;4.01;6614;6357;257;96.11;3.89;82;81-90;0.89;88.56;6.55;0.0;0.36;3.0;0.58;0.06;0.13;0.17;M;;
2018;AV;B;CL-501;5;AV-3090;AV-3090;45.41;AV-1290;DE LÍMITE DE C.A. DE CASTILLA LA MANCHA A  AV-922;7.76;38.09;45.85;1751;1696;55;96.86;3.14;1922;1842;80;95.84;4.16;107;101-110;2.74;79.18;10.19;0.37;0.0;6.02;1.35;0.15;0.25;0.31;CM;;
2018;AV;B;CL-501;7;AV-1290;AV-1290;78.8;AV-1290;DE RAMACASTAÑAS (N-502) A CANDELEDA (AV-924);23.24;60.62;83.86;1515;1401;114;92.48;7.52;1643;1490;153;90.69;9.31;86;81-90;2.74;79.18;10.19;0.37;0.0;6.02;1.35;0.15;0.25;0.31;;;
2018;AV;B;CL-507;2;AV-1010;AV-1010;13.0;AV-1010;DE BLASCOSANCHO (N-403) A HERNANSANCHO (AV-804);8.953;5.747;14.7;1282;734;548;57.25;42.75;1258;686;572;54.53;45.47;96;91-100;0.0;50.9;6.03;0.33;0.31;10.63;30.49;1.32;12.12;0.4;;;
2018;AV;B;CL-507;3;AV-3015;AV-3015;15.04;AV-1010;DE HERNANSANCHO (AV-804) A N-501 (SAN PEDRO DEL ARROYO);13.26;14.7;27.96;1097;537;560;48.95;51.05;1248;812;436;65.06;34.94;86;81-90;0.0;50.9;6.03;0.33;0.31;10.63;30.49;1.32;12.12;0.4;;;
2018;AV;B;CL-510;5;SA-3390;;;SA-0015;DE LÍMITE DE PROVINCIA DE SALAMANCA A  AV-105;4.7;44.43;49.13;936;873;63;93.27;6.73;966;872;94;90.27;9.73;113;111-120;0.72;79.77;13.23;0.29;0.56;3.69;1.26;0.48;0.09;0.34;;SA;
2018;AV;B;CL-510;6;AV-1150;AV-1150;51.73;AV-1150;DE  AV-105 A PIEDRAHÍTA (AV-102);14.17;49.13;63.3;917;819;98;89.31;10.69;965;855;110;88.6;11.4;99;91-100;1.72;80.83;6.76;0.0;0.0;8.38;1.88;0.43;0.0;0.55;;;
2018;AV;B;CL-605;8;AV-1170;AV-1170;67.92;AV-1170;DE  AV-810 A VILLANUEVA DEL ACERAL (AV-800);10.82;57.46;68.28;2279;1959;320;85.96;14.04;2268;1902;366;83.86;16.14;89;81-90;0.17;78.79;6.4;0.59;0.41;6.4;7.23;0.0;0.22;0.18;;;
2018;AV;B;CL-605;9;AV-3390;AV-3390;69.78;AV-1170;DE VILLANUEVA DEL ACERAL  (AV-800) A MADRIGAL DE LAS ALTAS TORRES (CL-610);14.25;68.28;82.53;1190;1095;95;92.02;7.98;1102;997;105;90.47;9.53;93;91-100;0.17;78.79;6.4;0.59;0.41;6.4;7.23;0.0;0.22;0.18;;;
2018;AV;B;CL-605;10;AV-3180;AV-3180;85.57;AV-1170;DE MADRIGAL DE LAS ALTAS TORRES (CL-610) A LÍMITE DE PROVINCIA DE SALAMANCA;11.26;82.53;93.79;484;408;76;84.3;15.7;463;375;88;80.99;19.01;94;91-100;0.17;78.79;6.4;0.59;0.41;6.4;7.23;0.0;0.22;0.18;;SA;
2018;AV;B;CL-610;8;AV-1190;AV-1190;73.0;AV-1190;DE MADRIGAL DE LAS ALTAS TORRES (CL-605), A AV-P-129;10.0;70.56;80.56;1076;822;254;76.39;23.61;1058;809;249;76.47;23.53;83;81-90;0.75;65.41;8.07;2.16;0.74;7.22;15.37;0.28;1.31;0.37;;;
2018;AV;CP;AV-102;1;AV-1205;AV-1205;2.576;AV-1205;DE PIEDRAHÍTA (N-110) A AV-104;3.217;0.0;3.217;2036;1850;186;90.86;9.14;1960;1787;173;91.17;8.83;77;71-80;0.44;81.93;8.25;0.24;0.19;6.65;2.2;0.1;0.08;0.12;;;
2018;AV;CP;AV-102;2;AV-4210;AV-4210;5.0;AV-1205;DE AV-104 A LÍMITE DE PROVINCIA DE SALAMANCA;9.333;3.217;12.55;1361;1266;95;93.02;6.98;1285;1142;143;88.87;11.13;87;81-90;0.44;81.93;8.25;0.24;0.19;6.65;2.2;0.1;0.08;0.12;;SA;
2018;AV;CP;AV-110;2;AV-1220;AV-1220;28.02;AV-1220;DE MARTIHERRERO A MUÑICO (AV-114);22.14;5.92;28.06;687;627;60;91.27;8.73;751;690;61;91.88;8.12;79;71-80;1.61;84.1;5.27;0.29;0.0;6.02;2.52;0.19;0.0;0.6;;;
2018;AV;CP;AV-502;2;AV-4420;AV-4420;15.89;AV-0130;DE EL HOYO DE PINARES (AV-561) A CEBREROS (AV-512);5.81;14.0;19.81;1032;1002;30;97.09;2.91;1050;1000;50;95.24;4.76;57;<=60;3.04;81.33;9.78;0.0;0.19;4.76;0.79;0.11;0.16;0.26;;;
2018;AV;CP;AV-512;1;AV-4275;AV-4275;2.0;AV-0130;DE CEBREROS (AV-502) A EL TIEMBLO;6.65;0.0;6.65;1604;1534;70;95.64;4.36;1626;1589;37;97.72;2.28;58;<=60;3.04;81.33;9.78;0.0;0.19;4.76;0.79;0.11;0.16;0.26;;;
2018;AV;CP;AV-800;2;AV-4295;AV-4295;22.76;AV-1190;DE FONTIVEROS A VILLANUEVA DEL ACERAL (CL-605);15.78;10.36;26.14;981;868;113;88.48;11.52;1325;1205;120;90.94;9.06;93;91-100;0.75;65.41;8.07;2.16;0.74;7.22;15.37;0.28;1.31;0.37;;;
2018;AV;CP;AV-804;2;AV-4310;AV-4310;20.75;AV-1010;DE A-50 A HERNANSANCHO (CL-507);9.17;11.93;21.1;1129;1072;57;94.95;5.05;1155;1095;60;94.81;5.19;76;71-80;0.0;50.9;6.03;0.33;0.31;10.63;30.49;1.32;12.12;0.4;;;
2018;AV;CP;AV-900;1;AV-4495;AV-4495;6.0;AV-1340;DE ÁVILA (N-403) A CARRETERA A RIOFRÍO;9.243;0.0;9.243;1779;1743;36;97.98;2.02;1614;1586;28;98.27;1.73;79;71-80;0.0;82.29;10.72;0.0;0.0;6.08;0.91;0.0;0.25;0.0;;;
2018;AV;CP;AV-902;1;AV-4330;AV-4330;4.773;AV-1340;DE BURGOHONDO (AV-900) A SALIDA DE NAVALUENGA;8.384;0.0;8.384;1132;1093;39;96.55;3.45;1165;1141;24;97.94;2.06;67;61-70;0.0;82.29;10.72;0.0;0.0;6.08;0.91;0.0;0.25;0.0;;;
2018;AV;CP;AV-904;1;AV-4455;AV-4455;2.045;AV-0065;DE N-403 A CL-501;2.915;0.0;2.915;1258;1209;49;96.1;3.9;1316;1239;77;94.15;5.85;78;71-80;0.89;88.56;6.55;0.0;0.36;3.0;0.58;0.06;0.13;0.17;;;
2018;AV;CP;AV-905;2;AV-4395;AV-4395;30.5;AV-1340;DE AV-903 A NAVALMORAL DE LA SIERRA (AV-900);14.66;21.29;35.95;247;236;11;95.55;4.45;334;321;13;96.11;3.89;67;61-70;0.0;82.29;10.72;0.0;0.0;6.08;0.91;0.0;0.25;0.0;;;
2018;AV;CP;AV-941;2;AV-4045;AV-4045;30.5;AV-1040;DE HOYOS DEL ESPINO (AV-931) A EL BARCO DE ÁVILA (N-110);35.6;16.5;52.1;479;463;16;96.66;3.34;422;416;6;98.58;1.42;73;71-80;0.21;80.58;11.14;0.21;0.26;6.82;0.66;0.13;0.14;0.07;;;
2018;AV;CL;AV-120;2;AV-4240;AV-4240;16.5;AV-1220;DE SAN JUAN DEL OLMO  A MUÑICO (AV-110);7.69;12.0;19.69;154;152;2;98.7;1.3;168;165;3;98.21;1.79;59;<=60;1.61;84.1;5.27;0.29;0.0;6.02;2.52;0.19;0.0;0.6;;;
2018;AV;CL;AV-500;2;AV-4245;AV-4245;22.0;AV-0130;DE BERNUY-SALINERO A AV-501;14.745;7.235;21.98;736;724;12;98.37;1.63;758;748;10;98.68;1.32;86;81-90;3.04;81.33;9.78;0.0;0.19;4.76;0.79;0.11;0.16;0.26;;;
2018;AV;CL;AV-501;1;AV-4250;AV-4250;3.14;AV-0130;DE NAVALPERAL DE PINARES (CL-505) A AV-500;16.28;0.0;16.28;161;154;7;95.65;4.35;72;70;2;97.22;2.78;59;<=60;3.04;81.33;9.78;0.0;0.19;4.76;0.79;0.11;0.16;0.26;;;
2018;AV;CL;AV-503;1;AV-4490;AV-4490;1.5;AV-0130;DE NAVALPERAL DE PINARES (CL-505) A CRUCE CON EXPLOTACIÓN DE ÁRIDOS;3.923;0.0;3.923;1266;1136;130;89.73;10.27;1196;1066;130;89.13;10.87;72;71-80;3.04;81.33;9.78;0.0;0.19;4.76;0.79;0.11;0.16;0.26;;;
2018;AV;CL;AV-503;2;AV-4560;AV-4560;10.5;AV-0130;DE CRUCE CON EXPLOTACIÓN DE ÁRIDOS A SAN BARTOLOMÉ DE PINARES;17.577;3.923;21.5;279;274;5;98.21;1.79;374;367;7;98.13;1.87;50;<=60;3.04;81.33;9.78;0.0;0.19;4.76;0.79;0.11;0.16;0.26;;;
2018;AV;CL;AV-503;3;AV-4570;AV-4570;26.5;AV-0130;DE SAN BARTOLOMÉ DE PINARES A  CARRETERA DE DIPUTACIÓN;4.93;21.5;26.43;172;167;5;97.09;2.91;195;186;9;95.38;4.62;47;<=60;3.04;81.33;9.78;0.0;0.19;4.76;0.79;0.11;0.16;0.26;;;
2018;AV;CL;AV-901;1;AV-4520;AV-4520;2.0;AV-1340;DE BURGOHONDO (AV-902) A VILLANUEVA DE ÁVILA (AV-P-420);7.685;0.0;7.685;263;259;4;98.48;1.52;275;268;7;97.45;2.55;55;<=60;0.0;82.29;10.72;0.0;0.0;6.08;0.91;0.0;0.25;0.0;;;
2018;AV;CL;AV-903;1;AV-4475;AV-4475;4.0;AV-1340;DE BURGOHONDO (AV-901) A AV-905;6.851;0.0;6.851;124;120;4;96.77;3.23;110;106;4;96.36;3.64;52;<=60;0.0;82.29;10.72;0.0;0.0;6.08;0.91;0.0;0.25;0.0;;;
2018;AV;CL;AV-913;2;AV-4540;AV-4540;22.0;AV-1340;DE SERRANILLOS A AV-922;15.7;16.44;32.14;47;43;4;91.49;8.51;43;43;0;100.0;0.0;50;<=60;0.0;82.29;10.72;0.0;0.0;6.08;0.91;0.0;0.25;0.0;;;
2018;AV;CL;AV-915;1;AV-4440;;;AV-0065;DE SOTILLO DE LA ADRADA (CL-501) A  AV-911;2.0;0.0;2.0;374;360;14;96.26;3.74;410;391;19;95.37;4.63;36;<=60;0.89;88.56;6.55;0.0;0.36;3.0;0.58;0.06;0.13;0.17;;;
2018;AV;CL;AV-930;1;AV-4450;AV-4450;5.3;AV-0065;DE LA ADRADA (CL-501) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;7.564;0.0;7.564;414;408;6;98.55;1.45;341;330;11;96.77;3.23;75;71-80;0.89;88.56;6.55;0.0;0.36;3.0;0.58;0.06;0.13;0.17;CM;;
2018;AV;CL;AV-932;1;AV-4410;AV-4410;3.0;AV-1205;DE PIEDRAHÍTA (N-110) A LA HERGUIJUELA;21.38;0.0;21.38;129;125;4;96.9;3.1;133;130;3;97.74;2.26;61;61-70;0.44;81.93;8.25;0.24;0.19;6.65;2.2;0.1;0.08;0.12;;;
2018;BU;B;CL-117;2;BU-3715;BU-3715;28.0;BU-1060;DE QUINTANAR DE LA SIERRA (BU-822) A LÍMITE DE PROVINCIA DE SORIA;8.5;24.3;32.8;1081;990;91;91.58;8.42;853;749;104;87.81;12.19;69;61-70;0.25;66.4;20.28;0.31;0.14;4.26;7.87;0.51;0.0;0.56;;SO;
2018;BU;B;CL-127;1;BU-3690;BU-3690;4.0;BU-0575;DE LA PUEBLA DE ARGANZÓN (N-I) A VENTAS DE ARMENTIA (BU-750);13.05;0.0;13.05;1321;1264;57;95.69;4.31;1273;1230;43;96.62;3.38;75;71-80;1.47;88.06;7.26;0.52;0.76;1.21;0.32;0.4;0.06;0.03;;;
2018;BU;B;CL-603;3;SG-3125;;;SG-1110;DE MORADILLO DE ROA (BU-202) A LÍMITE DE PROVINCIA DE SEGOVIA;6.52;13.98;20.5;574;363;211;63.24;36.76;568;399;169;70.25;29.75;100;91-100;0.28;77.44;11.85;0.95;0.51;4.54;3.99;0.43;0.16;0.38;;SG;
2018;BU;B;CL-619;4;BU-3120;BU-3120;46.2;BU-1110;DE TÓRTOLES DE ESGUEVA (BU-140) A VILLOVELA DE ESGUEVA (BU-113);4.62;41.92;46.54;1420;1234;186;86.9;13.1;1654;1425;229;86.15;13.85;90;81-90;0.57;75.84;9.42;0.36;0.34;4.45;8.23;0.79;0.31;0.63;;;
2018;BU;B;CL-619;5;BU-3885;BU-3885;56.5;BU-1110;DE VILLOVELA DE ESGUEVA (BU-113) A LA HORRA (BU-130);11.56;46.54;58.1;1585;1331;254;83.97;16.03;1723;1495;228;86.77;13.23;84;81-90;0.57;75.84;9.42;0.36;0.34;4.45;8.23;0.79;0.31;0.63;;;
2018;BU;B;CL-620;1;BU-3850;BU-3850;2.8;BU-0175;DE LÍMITE DE C.A. DEL PAÍS VASCO (VIZCAYA) A LÍMITE DE C.A. DEL PAÍS VASCO (ÁLAVA);4.7;0.0;4.7;631;566;65;89.7;10.3;632;570;62;90.19;9.81;60;<=60;0.62;83.97;9.9;0.0;0.24;2.6;2.6;0.07;0.47;0.25;PV;;
2018;BU;B;CL-629;3;BU-3160;BU-3160;61.2;BU-1155;DE INCINILLAS (N-232)  A VILLARCAYO (CRUCE CON CL-628);4.98;58.35;63.33;3448;3142;306;91.13;8.87;3253;2950;303;90.69;9.31;65;61-70;1.42;78.82;11.42;0.45;0.44;3.51;3.8;0.15;0.65;0.26;;;
2018;BU;B;CL-629;5;BU-3180;BU-3180;85.1;BU-0175;DE GASOLINERA DE BERCEDO (CRUCE CON N-629 en su pk. 41+530) A BU-554;17.49;82.46;99.95;4336;4080;256;94.1;5.9;4380;4121;259;94.09;5.91;80;71-80;0.62;83.97;9.9;0.0;0.24;2.6;2.6;0.07;0.47;0.25;;;
2018;BU;B;CL-629;6;BU-0175;BU-0175;102.8;BU-0175;DE  BU-554 A LÍMITE DE C.A. DEL PAÍS VASCO;10.45;99.95;110.4;7209;6812;397;94.49;5.51;7193;6796;397;94.48;5.52;81;81-90;0.62;83.97;9.9;0.0;0.24;2.6;2.6;0.07;0.47;0.25;PV;;
2018;BU;B;CL-630;1;BU-3960;BU-3960;1.0;BU-1445;DE N-623 A LÍMITE DE C.A. DE CANTABRIA;2.62;0.0;2.62;709;586;123;82.65;17.35;654;559;95;85.47;14.53;80;71-80;0.11;80.27;11.54;0.0;0.28;4.64;3.07;0.09;0.11;0.26;CAN;;
2018;BU;B;CL-633;3;BU-3330;BU-3330;18.4;BU-1155;DE  CL-629 A CORNUDILLA (N-232);20.23;16.8;37.03;211;197;14;93.36;6.64;173;156;17;90.17;9.83;53;<=60;1.42;78.82;11.42;0.45;0.44;3.51;3.8;0.15;0.65;0.26;;;
2018;BU;CP;BU-101;1;BU-4225;BU-4225;1.0;BU-1025;DE VILLAHOZ (N-622) A SANTA MARÍA DEL CAMPO;8.225;0.0;8.225;684;511;173;74.71;25.29;561;484;77;86.27;13.73;90;81-90;0.37;74.95;15.92;0.0;1.17;4.38;3.21;0.0;0.19;0.0;;;
2018;BU;CP;BU-130;1;BU-4240;BU-4240;1.8;BU-1110;DE A-1  A  BU-113;8.42;0.0;8.42;493;442;51;89.66;10.34;583;533;50;91.42;8.58;84;81-90;0.57;75.84;9.42;0.36;0.34;4.45;8.23;0.79;0.31;0.63;;;
2018;BU;CP;BU-140;1;PA-4775;;;PA-1160;DE TÓRTOLES DE ESGUEVA (CL-619) A LÍMITE DE PROVINCIA DE PALENCIA;2.6;0.0;2.6;289;255;34;88.24;11.76;284;269;15;94.72;5.28;95;91-100;0.21;78.69;14.66;0.0;0.33;3.14;2.64;0.33;0.21;0.21;;PA;
2018;BU;CP;BU-405;1;BU-4320;BU-4320;0.5;BU-1040;DE CASTROJERIZ (BU-400) A LÍMITE DE PROVINCIA DE PALENCIA;11.68;0.0;11.68;428;403;25;94.16;5.84;549;484;65;88.16;11.84;87;81-90;0.0;83.11;8.93;0.63;0.58;3.56;2.9;0.29;0.39;0.47;;PA;
2018;BU;CP;BU-526;3;BU-4385;;;BU-0175;DE  BU-542 A ESPINOSA DE LOS MONTEROS;1.9;8.7;10.6;1894;1751;143;92.45;7.55;1972;1865;107;94.57;5.43;51;<=60;0.62;83.97;9.9;0.0;0.24;2.6;2.6;0.07;0.47;0.25;;;
2018;BU;CP;BU-526;4;BU-1205;BU-1205;28.4;BU-1205;DE ESPINOSA DE LOS MONTEROS A SANTELICES (BU-561);20.25;10.6;30.85;695;596;99;85.76;14.24;644;541;103;84.01;15.99;67;61-70;1.95;71.97;11.0;0.84;0.63;4.43;8.55;0.63;0.71;0.28;;;
2018;BU;CP;BU-535;1;BU-4090;BU-4090;2.8;BU-1550;DE MIRANDA DE EBRO (N-I) A LÍMITE DE C.A. DEL PAÍS VASCO;3.01;0.0;3.01;4579;3795;784;82.88;17.12;4989;3914;1075;78.45;21.55;56;<=60;0.82;71.69;10.66;0.27;0.53;6.14;9.49;0.41;0.22;0.93;PV;;
2018;BU;CP;BU-552;1;BU-4425;BU-4425;14.5;BU-1445;DE BERBERANA (BU-556) A  BU-550;15.6;0.0;15.6;632;594;38;93.99;6.01;718;685;33;95.4;4.6;84;81-90;0.11;80.27;11.54;0.0;0.28;4.64;3.07;0.09;0.11;0.26;;;
2018;BU;CP;BU-552;2;BU-4430;BU-4430;18.5;BU-1445;DE  BU-550 A EL RIBERO (N-629);26.27;15.6;41.87;1094;1028;66;93.97;6.03;1156;1116;40;96.54;3.46;90;81-90;0.11;80.27;11.54;0.0;0.28;4.64;3.07;0.09;0.11;0.26;;;
2018;BU;CP;BU-556;1;BU-4015;BU-4015;4.1;BU-1445;DE LÍMITE DE C.A. PAIS VASCO A LÍMITE DE C.A. DEL PAÍS VASCO POR BERBERANA;7.8;0.0;7.8;507;480;27;94.67;5.33;535;511;24;95.51;4.49;78;71-80;0.11;80.27;11.54;0.0;0.28;4.64;3.07;0.09;0.11;0.26;PV;;
2018;BU;CP;BU-600;1;BU-4940;BU-4940;1.0;BU-1155;DE A-231 (TARDAJOS) A AVENIDA VILLALONQUEJAR;2.25;0.0;2.25;6924;6026;898;87.03;12.97;5797;4919;878;84.85;15.15;95;91-100;1.42;78.82;11.42;0.45;0.44;3.51;3.8;0.15;0.65;0.26;;;SI
2018;BU;CP;BU-622;1;BU-4490;BU-4490;0.4;BU-1155;DE POLIGONO INDUSTRIAL VILLALONQUEJAR (C/LOPEZ BRAVO) A QUINTANADUEÑAS;1.1;0.0;1.1;5291;5038;253;95.22;4.78;4607;4370;237;94.86;5.14;53;<=60;1.42;78.82;11.42;0.45;0.44;3.51;3.8;0.15;0.65;0.26;;;
2018;BU;CP;BU-622;2;BU-4900;BU-4900;2.8;BU-1155;DE QUINTANADUEÑAS A ARROYAL;3.2;1.1;4.3;1219;1168;51;95.82;4.18;1216;1167;49;95.97;4.03;70;61-70;1.42;78.82;11.42;0.45;0.44;3.51;3.8;0.15;0.65;0.26;;;
2018;BU;CP;BU-622;3;BU-4910;BU-4910;5.8;BU-1155;DE ARROYAL A SANTIBÁÑEZ ZARZAGUDA;11.4;4.3;15.7;705;674;31;95.6;4.4;839;776;63;92.49;7.51;71;71-80;1.42;78.82;11.42;0.45;0.44;3.51;3.8;0.15;0.65;0.26;;;
2018;BU;CP;BU-622;4;BU-4905;BU-4905;17.2;BU-1155;DE SANTIBÁÑEZ ZARZAGUDA A  N-627;11.5;15.7;27.2;255;238;17;93.33;6.67;249;234;15;93.98;6.02;65;61-70;1.42;78.82;11.42;0.45;0.44;3.51;3.8;0.15;0.65;0.26;;;
2018;BU;CP;BU-642;1;BU-4515;BU-4515;2.0;BU-1445;DE CILLERUELO DE BEZANA (N-623) A LÍMITE DE C.A. DE CANTABRIA;9.95;0.0;9.95;361;265;96;73.41;26.59;358;246;112;68.72;31.28;60;<=60;0.11;80.27;11.54;0.0;0.28;4.64;3.07;0.09;0.11;0.26;CAN;;
2018;BU;CP;BU-710;1;BU-4525;BU-4525;0.7;BU-1155;DE BRIVIESCA (N-I) A BELORADO (BU-P-7101);21.4;0.0;21.4;318;297;21;93.4;6.6;345;322;23;93.33;6.67;71;71-80;1.42;78.82;11.42;0.45;0.44;3.51;3.8;0.15;0.65;0.26;;;
2018;BU;CP;BU-733;1;BU-4880;BU-4880;1.2;BU-1550;DE MIRANDA DE EBRO A LÍMITE DE C.A. DE LA RIOJA;5.67;0.0;5.67;1299;1283;16;98.77;1.23;1183;1167;16;98.65;1.35;67;61-70;0.82;71.69;10.66;0.27;0.53;6.14;9.49;0.41;0.22;0.93;LR;;
2018;BU;CP;BU-740;1;BU-1550;BU-1550;3.7;BU-1550;DE MIRANDA DE EBRO A LÍMITE DE C.A. DEL PAÍS VASCO;4.0;0.0;4.0;5899;4922;977;83.44;16.56;5409;4780;629;88.37;11.63;51;<=60;0.82;71.69;10.66;0.27;0.53;6.14;9.49;0.41;0.22;0.93;PV;;
